Gene,Pattern_6 x Pattern_7,KW.obs.tot,KW.obs.groups,KW.df,KW.statistic,KW.pvalue,KW.p.adj,Dunn.zP1_Int,Dunn.zP2_Int,Dunn.zP2_P1,Dunn.pval_1_Int,Dunn.pval_2_Int,Dunn.pval_2_1,Dunn.pval_1_Int.adj,Dunn.pval_2_Int.adj,Dunn.pval_2_1.adj
PEA15,vsPattern_7,431,3,2,15.1461474226258,0.000514109792459234,0.0114540251848028,-1.77568654083207,-3.8879764625253,-1.16113939096599,0.0757845970032954,0.000101083426214792,0.245585217829815,0.119710361663554,0.00065456616341394,0.336686994791698
FAAH,vsBoth,431,3,2,15.1247901902387,0.000519629190933917,0.0115622459592901,-2.30172566670302,-3.86328495173314,-0.555829129270877,0.0213506478020078,0.000111872380452439,0.578327670234859,0.0391563125669952,0.000704084511730503,0.693252747408764
GUK1,vsBoth,431,3,2,15.0923651585583,0.000528122349122144,0.0117015341657777,-2.4222157083094,-3.83828227789233,-0.401571027721379,0.0154261906687145,0.00012389800356302,0.687999755555377,0.0295630280875067,0.000755015364644613,0.798024911442915
CISD2,vsPattern_7,431,3,2,15.0820875731924,0.000530843245458985,0.0117370113524457,-1.90585888785743,-3.88351380118289,-1.01268010175258,0.0566685162525539,0.000102957685085817,0.311212985265126,0.0929446394302836,0.000664787121804109,0.411592453143459
MRPS14,vsBoth,431,3,2,15.0444379899384,0.000540930910136428,0.0118997987498148,-2.30009602127361,-3.85236425895872,-0.548830861988118,0.0214427806475415,0.000116982827975219,0.58312152866328,0.0392856500907395,0.000724133373168918,0.698254236560826
HIF1A,vsBoth,431,3,2,15.0158813554443,0.000548709896539663,0.012055743097935,-2.26053766049323,-3.85381042483425,-0.594019100021967,0.0237879018162531,0.00011629365298884,0.552499338174582,0.0431059801460651,0.0007208602434922,0.668353169786426
OFD1,vsBoth,431,3,2,15.0061803378967,0.000551377884024549,0.0120991425882623,-2.61396956756558,-3.77826954729016,-0.139759932037665,0.00894970078003154,0.000157921897324604,0.888849672106781,0.0185773465614142,0.0009060740728445,0.973316380713419
SF3B3,vsBoth,431,3,2,14.9816622226725,0.000558178858868857,0.0122176818644891,-2.25271557929668,-3.85008592507966,-0.599718418349341,0.0242770880021418,0.000118076394049936,0.548693911218477,0.0438862564286505,0.000727894807764624,0.664823520360161
SEC14L1,vsBoth,431,3,2,14.9769265660849,0.000559502096545465,0.0122257011626987,-3.25619965102423,-3.42961866471344,0.856248724911496,0.00112914323046277,0.000604430069063693,0.391860216486188,0.00344492170923264,0.00226359060864353,0.50266833823678
RANBP1,vsBoth,431,3,2,14.972845217608,0.000560645023834753,0.0122257011626987,-2.31495534839576,-3.84015834200618,-0.522446300900571,0.0206153758300149,0.00012295498029961,0.601359625705114,0.0379383697707153,0.00075280610554012,0.715079625504913
DHCR7,vsPattern_7,431,3,2,14.9666507671375,0.000562384159607907,0.0122483343090665,-1.14383784779177,-3.77711261974344,-1.77481877097829,0.252690890484842,0.000158657001929578,0.0759278159066951,0.344955304325298,0.000907497880027021,0.11989444999462
TIE1,vsPattern_7,431,3,2,14.9498387833783,0.000567131481306561,0.0123363456836634,-0.952527323793186,-3.72720938967169,-1.94744670726775,0.340829615381619,0.000193611603073722,0.0514812030362529,0.446166120455868,0.00104202460384827,0.0853084537038792
SPTAN1,vsBoth,431,3,2,14.9413144854729,0.000569553838712661,0.0123736279860623,-2.03247593353276,-3.86296172126692,-0.855194874288541,0.0421054977522785,0.00011202056650808,0.392443273357444,0.0712700967603539,0.000704084511730503,0.503061511011223
COQ2,vsBoth,431,3,2,14.9272173995246,0.000573582544996126,0.012445672439065,-2.29450083297696,-3.83683542977995,-0.54252728377683,0.021761747271462,0.000124629929184781,0.587455317162828,0.0397711639845264,0.000757898378560764,0.702134094502592
WDR61,vsBoth,431,3,2,14.9141104321569,0.000577353852951136,0.0125119599869696,-1.98347550621059,-3.86100906177747,-0.908147965719099,0.0473143403865531,0.000112919714930377,0.363800051330937,0.0792215520481259,0.000708744691197089,0.471701509140574
MCRIP1,vsBoth,431,3,2,14.9067180496117,0.000579491811942248,0.0125388864470757,-3.02163473925852,-3.58448157050712,0.470263209009239,0.00251413720183975,0.000337748411019767,0.638166979350605,0.00633681019914067,0.00154830612171475,0.750568543627746
MTHFD1L,vsPattern_7,431,3,2,14.8961862919568,0.000582551394230185,0.0125552033489632,-1.66566196749148,-3.84957989180127,-1.25259525403102,0.0957807611610955,0.000118320587269906,0.210353042939015,0.147562132553296,0.000728400985193094,0.294586031463987
VCP,vsBoth,431,3,2,14.8948414023299,0.000582943259632972,0.0125552033489632,-2.63040339939389,-3.75621445238937,-0.103676052353111,0.00852836032253532,0.00017250288949231,0.917426431675225,0.0178014172268805,0.000955891473956154,0.999494396108718
CUTA,vsBoth,431,3,2,14.8793157407032,0.000587486159599726,0.0125983753863112,-1.98159689648886,-3.85649172402076,-0.906593537611381,0.0475243748136789,0.00011502599052653,0.364621780423512,0.0795139763263861,0.000717953890869761,0.472401771475077
SSBP1,vsBoth,431,3,2,14.8781359262395,0.000587832824173793,0.0125983753863112,-3.23721457653017,-3.42529447490007,0.838610883952015,0.00120702615911448,0.000614133386465717,0.401687701029579,0.00355230881405402,0.00227620014563955,0.513419945513916
POLR2K,vsBoth,431,3,2,14.8802736968969,0.000587204833976853,0.0125983753863112,-2.15221279562019,-3.84701350559369,-0.709080854634382,0.0313805983064565,0.000119566380849144,0.478274303070724,0.0547455003063724,0.00073405917422958,0.593497636822573
TMEM9B,vsPattern_7,431,3,2,14.884767739318,0.000585886853579477,0.0125983753863112,-1.07864539964872,-3.75222116979714,-1.82728164941928,0.280745834464141,0.000175274727213222,0.0676574328794745,0.376956014365656,0.000968861776256115,0.108473957674049
EVI2B,vsBoth,431,3,2,14.8735590444783,0.000589179585243386,0.0126117644797135,-2.46877960502307,-3.79669064491267,-0.316194014684991,0.0135574690078686,0.000146640597412202,0.751855250473798,0.0264901155310268,0.000859195364759369,0.856269005481309
ISG20,vsBoth,431,3,2,14.8431949503455,0.000598192783715062,0.0127890249120575,-3.45170283130657,-3.19631193808549,1.26206088791784,0.000557060885928144,0.00139196534408984,0.206926877695482,0.00214518562241738,0.00394917440425488,0.290588531695048
THAP5,vsBoth,431,3,2,14.8088775030581,0.000608545574710255,0.0129656196137763,-3.4820809896432,-3.1478296409015,1.33498607383837,0.000497533189317989,0.00164487526013253,0.181880904408187,0.00199406712416579,0.00450186931731765,0.260558745428878
PGK1,vsBoth,431,3,2,14.8084367900732,0.000608679686454261,0.0129656196137763,-2.6966498116529,-3.72050083684639,-0.00113883580803025,0.00700408841532786,0.000198828083129424,0.999091340687897,0.0150965819369225,0.00105369505375428,1
RAC1,vsBoth,431,3,2,14.7685607971011,0.000620937330277666,0.013178508320729,-2.4335473598869,-3.78915011698819,-0.349316813364533,0.0149516793003549,0.0001511635514475,0.72685147729337,0.0288257600925761,0.000877686046776572,0.834347519529094
GABARAPL2,vsBoth,431,3,2,14.7579017281912,0.000624255471393429,0.013232852328676,-3.21954617017059,-3.41526884149852,0.827038681116156,0.00128393683203587,0.000637190874416875,0.408215137530361,0.00374190150659482,0.00233666709354019,0.520135760720567
SET,vsBoth,431,3,2,14.7436232047375,0.000628728141371647,0.0133115084185922,-1.97402419264641,-3.83882940379835,-0.900769091642389,0.0483789921345944,0.000123622283088927,0.367711104468401,0.0807634437789254,0.000755015364644613,0.476085768793141
ATP6V1F,vsBoth,431,3,2,14.7402864777299,0.000629777963955857,0.013317592852805,-3.05432205046708,-3.53362125725281,0.547676858281762,0.00225569790359666,0.000409908012596547,0.583913804903992,0.00580590285152544,0.00174443807633417,0.698830529757268
TK1,vsBoth,431,3,2,14.7049517358742,0.000641003354430044,0.0134822633728331,-2.5539012127033,-3.74991609982722,-0.183727173432101,0.0106523474330866,0.000176893745387381,0.854227490455678,0.0214960257585501,0.00097541164634465,0.944908510282504
CST4,vsBoth,431,3,2,14.7036383043381,0.0006414244496951,0.0134822633728331,-2.00805632949149,-3.8324434368027,-0.857744684087849,0.0446373061788259,0.000126876776981241,0.391033460314809,0.0751311063549228,0.000768442366244873,0.501943550601185
NDUFS3,vsBoth,431,3,2,14.6896659094724,0.000645921257041278,0.0135604646595433,-2.50542081405947,-3.76058714344374,-0.246287473765146,0.0122305781427217,0.00016951500763973,0.80545970584959,0.0242026500103,0.000946335955693103,0.903804224241713
HEXA,vsBoth,431,3,2,14.6734648032784,0.000651174826160437,0.0136379744466959,-3.45753668660292,-3.14490083280117,1.31003589481009,0.000545138012878617,0.00166143137569419,0.19018369289425,0.00211858273934601,0.00453062657910781,0.270812901098466
ACAD9,vsBoth,431,3,2,14.6605925055269,0.00065537940040447,0.0137054134388671,-2.79327183274267,-3.6585033626396,0.15640908852492,0.00521778243208113,0.00025369241293828,0.87571057373631,0.0116951193265699,0.00125422849696879,0.961505819294156
PSMC4,vsBoth,431,3,2,14.6588088700329,0.000655964140086612,0.0137054134388671,-2.79256417104021,-3.65851264646082,0.155614097253009,0.00522920943766395,0.000253683224952404,0.876337212317543,0.0117090519246945,0.00125422849696879,0.961764691797227
MAGED2,vsPattern_7,431,3,2,14.6352703005538,0.000663729978370335,0.0138511009942588,-1.79095874062703,-3.82377437284039,-1.09234031866027,0.0732999162455961,0.000131424190487988,0.274683544831166,0.116234941287124,0.000791716235996005,0.369589176787802
ANP32E,vsBoth,431,3,2,14.6128772731235,0.000671203199114315,0.0139736666018233,-2.19435704288502,-3.80606233105359,-0.629138894870292,0.028209751566209,0.000141196812486996,0.529258128777506,0.0498916267369317,0.000836019071563319,0.645976651473686
SF3B6,vsBoth,431,3,2,14.6026322751207,0.000674650258071975,0.0140120286061156,-2.70451745357183,-3.68478159112363,0.0364378458020481,0.00684036761052812,0.000228898838067189,0.970933237618433,0.0148179815319681,0.00116234054042254,1
PABPN1,vsBoth,431,3,2,14.603770155488,0.00067426653159932,0.0140120286061156,-2.63810645772846,-3.70847784130537,-0.0565858616459758,0.00833704049211704,0.000208508902948836,0.954875097270618,0.0174706529370539,0.00108453589103249,1
ARFIP2,vsBoth,431,3,2,14.5881798757598,0.000679543072487217,0.0140968869918459,-3.28788400494426,-3.31697698150738,0.982396873778442,0.00100943420555974,0.000909971132651388,0.325904365869527,0.003201409541133,0.00297195513817975,0.429379718621417
ARF3,vsBoth,431,3,2,14.5717214679794,0.000685158243488238,0.0141796908045131,-2.35479486929042,-3.7763377143255,-0.426616013061021,0.0185329332468311,0.000159151171513251,0.669659032460857,0.0347029175046913,0.000907497880027021,0.780863438474077
ANP32A,vsPattern_7,431,3,2,14.5724750428066,0.000684900133115192,0.0141796908045131,-1.65107107811643,-3.80780755571942,-1.23512671833118,0.0987240621262215,0.000140204312120553,0.216783347036083,0.15157701919892,0.000831237702730559,0.302178772202281
MPRIP,vsPattern_7,431,3,2,14.5621418587516,0.000688447889696151,0.0142140889944712,-1.73985130948714,-3.81221998148434,-1.13989060986569,0.0818851302208073,0.00013772421671138,0.254331877601512,0.128354298992783,0.000822827795203763,0.346668928705246
ARF4,vsPattern_7,431,3,2,14.548716966077,0.000693084603648873,0.01429292653121,-1.06846169977563,-3.71012183361263,-1.80464485171997,0.285312298103886,0.000207159529546334,0.0711302747419585,0.38194622212656,0.00108127169080282,0.11311374900579
ADD3,vsBoth,431,3,2,14.5449616736962,0.000694387193833592,0.0143029022578907,-2.30859199395732,-3.78059511931642,-0.481466754949266,0.0209662326318631,0.000156453930133715,0.630184802271825,0.0385209523497927,0.00090026115495636,0.743802609884104
GSTO1,vsBoth,431,3,2,14.5397710803385,0.000696191675180953,0.0143231802006899,-2.20990436326701,-3.79404386308946,-0.602139971183112,0.0271118003631738,0.000148213473801818,0.547080969697074,0.0482536359731101,0.000865027728916065,0.663047971364253
ARGLU1,vsPattern_7,431,3,2,14.534874287125,0.000697898316931518,0.014341399884521,-1.62174140571704,-3.80064109443094,-1.26198284420319,0.104858729142233,0.000144322212374288,0.206954959677634,0.16001192827341,0.000846715433955681,0.290588531695048
LAP3,vsPattern_7,431,3,2,14.5232930361614,0.000701951308060891,0.0144027723299472,-1.20377521841796,-3.73740093426545,-1.67607639135409,0.228676470473751,0.000185932310818876,0.0937232304239479,0.31649894003974,0.00101405316118936,0.144640177721573
TMEM184B,vsPattern_7,431,3,2,14.5216334132328,0.000702534037047861,0.0144027723299472,-1.51468128719516,-3.78795111051758,-1.37088212365957,0.129853135546147,0.000151894728328242,0.170411704817641,0.193554497387115,0.000880793431105963,0.246247653199512
ARRDC2,vsBoth,431,3,2,14.5173332230742,0.000704046177063846,0.014416851787543,-2.8218647060583,-3.62170244664502,0.217922013482476,0.00477453149390937,0.000292670640426242,0.827489875036718,0.0108807020961606,0.00139328586660544,0.921620693535319
ST6GAL1,vsBoth,431,3,2,14.4904961880456,0.000713557101566855,0.0145434094434869,-3.54427667076889,-2.96184189745118,1.55426985949728,0.000393691879242883,0.00305804766513661,0.120120059841328,0.00170120317818992,0.00747819388747565,0.180370012262298
ATF3,vsPattern_7,431,3,2,14.4680176955102,0.000721622183379068,0.0146877787005548,-1.66296950907829,-3.79548606862342,-1.21194385035562,0.0963185390919974,0.000147354469992767,0.225533875003922,0.148288973853867,0.000861132624379054,0.313084505688069
MZT2A,vsBoth,431,3,2,14.4650137132366,0.000722706867891959,0.0146877787005548,-2.54371580372208,-3.71615533208169,-0.167820563714274,0.0109680282036783,0.00020227725467122,0.86672444442983,0.0220144344561547,0.00106694129400524,0.95443755287127
TGFBR2,vsBoth,431,3,2,14.4614273458031,0.00072400397670909,0.0146877787005548,-2.37529355216051,-3.75635229378728,-0.387678679046126,0.0175349984700212,0.000172407950425777,0.698253835853386,0.0330685199850084,0.000955891473956154,0.807709842554728
PHACTR1,vsBoth,431,3,2,14.461668858365,0.000723916553960001,0.0146877787005548,-2.92721565363094,-3.558692227925,0.386000834790828,0.00342011640736321,0.000372705962922512,0.699496050555859,0.00821925301320335,0.00163789870147275,0.808522441151756
C1orf122,vsPattern_7,431,3,2,14.4521086655608,0.000727385228569765,0.0147221758834624,-0.944002515107541,-3.66668057299804,-1.90809334572674,0.345168363023828,0.000245719422665194,0.0563791526162151,0.450819025024523,0.00122695898384154,0.0925038013352577
EAF2,vsBoth,431,3,2,14.4300499182531,0.000735452237295526,0.0148510337905676,-3.19709227038118,-3.36565304590358,0.8420858884769,0.00138820512750265,0.000763626919652364,0.399739879515987,0.00394348536219778,0.00265203970395497,0.511512249016187
EPS15,vsBoth,431,3,2,14.4076832893987,0.00074372319305941,0.014983406012882,-3.72634093625627,-2.47326336518733,2.15110253697934,0.000194279578723202,0.013388543703661,0.0314681073159974,0.0010443689315575,0.026182817843452,0.0548547245423526
SLC25A26,vsBoth,431,3,2,14.388241154967,0.000750988230958423,0.0151123403573166,-2.51013869004215,-3.71375918953401,-0.203252438483196,0.012068375264937,0.000204203116241098,0.838937728129765,0.0239027229795624,0.0010733202390497,0.932060852958013
CALM2,vsBoth,431,3,2,14.3835631171435,0.000752746862567619,0.0151302985598028,-2.17646378377368,-3.7761497553642,-0.624914794663501,0.0295205988871674,0.000159271254039054,0.532026981717882,0.051863006801771,0.000907497880027021,0.64865145302229
APOE,vsBoth,431,3,2,14.3800905816491,0.000754054967948897,0.0151391702588085,-3.02646201039393,-3.48387884520541,0.556810168479448,0.00247433911373649,0.00049420314546416,0.577657135657751,0.00627521443404729,0.00198807567503203,0.692633716020793
RPL7A,vsBoth,431,3,2,14.3522759380195,0.00076461511452685,0.0152984332250177,-3.36845396271884,-3.17445986517786,1.18705202402225,0.000755910199272805,0.00150115649417034,0.235207100531414,0.00263951859792695,0.00420848239850375,0.324526951080843
STXBP2,vsPattern_7,431,3,2,14.3535567832789,0.000764125594471085,0.0152984332250177,-1.1666821413715,-3.70918657610663,-1.69458850773637,0.243338757465123,0.000207926170926633,0.0901535086807627,0.333810859599592,0.00108401416722075,0.139755042432338
CD99,vsPattern_7,431,3,2,14.3472313370906,0.000766546137872135,0.0153020130173858,-1.6146473177798,-3.77632309485754,-1.25025540076105,0.106387092248336,0.000159160508488277,0.21120626479496,0.162178966270021,0.000907497880027021,0.295504655662687
ISYNA1,vsBoth,431,3,2,14.3408138040412,0.000769009755932713,0.0153161840443292,-2.42502788935366,-3.72787720956376,-0.3093571139464,0.0153072107682602,0.000193099414351499,0.757049889482912,0.0293862662340806,0.00104119307680479,0.860562968558205
SLC12A7,vsPattern_7,431,3,2,14.3284642983183,0.000773772891582494,0.015362758873607,-1.28496469668046,-3.72956664628937,-1.57940570729966,0.198804620943234,0.000191809369446437,0.114243029118554,0.281306034798141,0.00103604724313977,0.17263220338224
DPP3,vsPattern_7,431,3,2,14.3289635049918,0.000773579779388612,0.015362758873607,-1.21829596315364,-3.71690092844888,-1.64337621556134,0.22311152356774,0.000201681482731345,0.100305118016083,0.310518174949961,0.00106630186281725,0.153846826062894
GTF3C6,vsPattern_7,431,3,2,14.313148740816,0.000779721018843887,0.0154414819003925,-1.41845956472136,-3.74944194599056,-1.44688704423581,0.156056635965096,0.000177228517312763,0.147928562303611,0.227700818839981,0.000976059996082791,0.217394034987714
ERRFI1,vsPattern_7,431,3,2,14.2674107080968,0.000797757928683204,0.0157096254118484,-1.77831414036261,-3.77574676912976,-1.06765861620778,0.0753522752349186,0.000159528999826735,0.285674532381659,0.119111194127937,0.000907497880027021,0.382317256856216
THADA,vsBoth,431,3,2,14.2682365124289,0.000797428600701255,0.0157096254118484,-3.02486791229567,-3.46356295093564,0.571428863534053,0.00248741733936188,0.000533071847153254,0.56770896823869,0.00629417428102043,0.00209224880446002,0.68435732383709
MALL,vsPattern_7,431,3,2,14.2643956450632,0.000798961480871988,0.0157156083180079,-1.27903455012381,-3.72066267426971,-1.57882039138558,0.200884889502142,0.000198700700942662,0.114377260009364,0.283981344266318,0.00105369505375428,0.172718886586721
PSMB4,vsPattern_7,431,3,2,14.2567629924271,0.00080201640418289,0.0157579533541761,-1.41170666137577,-3.74147763460655,-1.44797550909267,0.15803635113615,0.00018294146043187,0.147623900096438,0.230215676501088,0.00100383262903641,0.217017274135882
GNAI2,vsBoth,431,3,2,14.2409113400844,0.000808398304295971,0.0158654979563345,-2.498754881914,-3.69428848672818,-0.200209905367727,0.0124630482548607,0.000220503350139107,0.841316420647888,0.0245761030528057,0.00112479234452344,0.934241659103437
ZFP36L2,vsBoth,431,3,2,14.1879469912304,0.000830092435240276,0.0162729793112704,-2.27981600067794,-3.73395253594126,-0.475853948816788,0.0226186036134504,0.000188498032715387,0.634178432167277,0.0412030825451341,0.00102307990220163,0.747246427414721
IGLC3,vsPattern_7,431,3,2,14.1842972840881,0.000831608615367727,0.0162844256554126,-1.25444414426734,-3.70630727491014,-1.59460190171508,0.209680615790362,0.000210303130836733,0.110801287079244,0.293919116457233,0.00108607367309577,0.168052981482998
OTUB1,vsBoth,431,3,2,14.1751628039323,0.000835415458330378,0.0163223733899963,-2.4301877197656,-3.70179114224645,-0.282566630375964,0.0150910044257159,0.000214082815139349,0.777509063327691,0.029056972531777,0.00109707385866934,0.879025341030099
YPEL3,vsPattern_7,431,3,2,14.1525735478057,0.00084490465279482,0.0164839744793794,-1.81335430225493,-3.76155644253918,-1.01721521831678,0.0697771929503003,0.000168859305157276,0.309051057984671,0.111316544238072,0.000945023309311081,0.409335530381112
SELENOM,vsBoth,431,3,2,14.1006074555242,0.000867145541130982,0.0168668498518206,-2.38379190683106,-3.70118750707688,-0.333709764935665,0.017135288690774,0.000214592821144487,0.738598580248466,0.0323826692078799,0.00109838284535686,0.845025972412578
NR2F2,vsBoth,431,3,2,14.0788424809174,0.000876633775628649,0.0170064972827175,-2.49185899007422,-3.67118659791736,-0.189243169781581,0.0127076476568675,0.000241426992633588,0.849902234313756,0.0250145285019547,0.00120821036179883,0.940826098546461
